Path Count,Point Count,Width,Height,Elongation,Roundness,Complexity,Label
0.027906976744186046,0.0422283901665345,0.58,0.24939467312348668,0.11177731743999283,0.5407841097237911,0.12384179905580912,guitar
0.023255813953488372,0.014208300290774517,0.044,0.2711864406779661,0.3123904309905833,0.3569479911056843,0.10002154792454308,pencil
0.10697674418604651,0.04982817869415808,0.674,0.7820823244552058,0.0016109678302302572,0.9717240164103339,0.23152265470430372,clock
0,0.01486915146708961,0.458,0.3704600484261501,0.03869005418438354,0.8823594802667362,0.08196046935297459,car
0,0.007798043880518107,0.34,0.2009685230024213,0.0593377837726996,0.7848872642088065,0.08217594859840545,fish
0.027906976744186046,0.03244779275707111,0.486,0.5980629539951574,0.010945015164588356,0.8876663747462468,0.15024780113224548,house
0.013953488372093023,0.020816812053925455,0.586,0.6755447941888619,0.009108031573771427,0.8656559829551744,0.09363552665086486,tree
0.11162790697674418,0.034232090933121864,0.328,0.23728813559322035,0.0037394734880256447,0.8398318502101138,0.20684048659131424,bicycle
0.06976744186046512,0.05577583928099392,0.204,0.6900726392251816,0.12783872843673483,0.5581168500236046,0.250563184391467,guitar
0.027906976744186046,0.02134549299497753,0.056,0.7142857142857143,0.50060196095514,0.1999918301915315,0.14585986013438068,pencil
0.18604651162790697,0.04659000793021412,0.658,0.7094430992736077,0.015069942479472158,0.7917897257601826,0.16740778467746675,clock
0.07906976744186046,0.047449114459423736,0.34,0.13559322033898305,0.11024197004676009,0.6519261153390895,0.16852435894924483,car
0.06976744186046512,0.039122389637853555,0.412,0.15738498789346247,0.13184704295597435,0.5890051282650198,0.12723069991576721,fish
0.10232558139534884,0.055114988104678825,0.634,0.5980629539951574,0.018579828975322236,0.8213440482426057,0.15496875550941253,house
0.023255813953488372,0.05815490351572826,0.584,0.7893462469733656,0.019667127732231712,0.8374529405751145,0.14012027659699505,tree
0.09767441860465116,0.05399154110494317,0.398,0.30024213075060535,0.036165608318212854,0.7813343601135767,0.21377500048972556,bicycle
0.09302325581395349,0.10765265662172879,0.266,0.8668280871670703,0.12398428539620589,0.5206521251312295,0.2391231953613195,guitar
0.06976744186046512,0.028879196404969602,0.564,0.009685230024213076,0.8686551081225341,0.0657243234901364,0.14045328997629727,pencil
0.31627906976744186,0.10296061326989162,0.512,0.5932203389830508,0.0040622726734284844,0.97891753904909,0.27810534976199336,clock
0.027906976744186046,0.12153053132434576,0.588,0.3099273607748184,0.0843087483517086,0.7546872027913955,0.20304021626280633,car
0.013953488372093023,0.06496167063177373,0.608,0.3946731234866828,0.059723987070200366,0.787708231955349,0.12965973868244235,fish
0.027906976744186046,0.07910388580491673,0.582,0.7409200968523002,0.005490849736462065,0.8265793052378807,0.19959254833591256,house
0.018604651162790697,0.11287338091461803,0.56,0.9176755447941889,0.04505890070044846,0.8088604851201288,0.4747791337734334,tree
0.03255813953488372,0.08049167327517844,0.498,0.4891041162227603,0.019187869363192053,0.887417814200973,0.17718270681110307,bicycle
0.06046511627906977,0.1308485329103886,0.608,0.6198547215496368,0.17263658129051226,0.49165675097162437,0.20360829790985133,guitar
0.037209302325581395,0.05346286016389109,0.502,0.6973365617433414,0.6858470617423533,0.12327444671332216,0.07253814962095242,pencil
0.018604651162790697,0.04493787998942638,0.428,0.5157384987893463,0.0020772479599739197,0.9585567493000791,0.08309663264706459,clock
0.027906976744186046,0.045995241871530534,0.62,0.31234866828087166,0.0917209401355324,0.7304934962070844,0.15553683715645752,car
0.009302325581395349,0.01942902458366376,0.33,0.22518159806295399,0.055842172201390906,0.7493596244838189,0.11659386080040746,fish
0.04186046511627907,0.02768966428760243,0.256,0.5690072639225182,0.060125273850771516,0.6144336014600722,0.17263805363474308,house
0.023255813953488372,0.013547449114459424,0.318,0.5254237288135594,0.03626932092269373,0.8643781536533122,0.10190209406648514,tree
0.046511627906976744,0.02055247158339942,0.302,0.26150121065375304,0.031126287663994227,0.8340132635092765,0.15477286528629355,bicycle
0.037209302325581395,0.029870473169442243,0.276,0.6464891041162227,0.17520169150503725,0.47126241569172345,0.18033653940331837,guitar
0.023255813953488372,0.018768173407348664,0.236,0.6222760290556901,0.5115466226729328,0.188169548883741,0.06852240004701365,pencil
0.08372093023255814,0.017710811525244514,0.38,0.44552058111380144,0.010976430734153476,0.9878070329041482,0.1578287527669494,clock
0.03255813953488372,0.03740417657943431,0.646,0.44552058111380144,0.052191901969869565,0.819954235828108,0.14337205430076985,car
0.03255813953488372,0.03865979381443299,0.286,0.559322033898305,0.0474231295575742,0.8222830725170792,0.18715351916785833,fish
0.018604651162790697,0.020089875759978854,0.344,0.5714285714285714,0.034531547654214484,0.8166589684096031,0.17187408176457913,house
0.013953488372093023,0.008392809939201691,0.456,0.6343825665859564,0.010538349080224756,0.8658490409700649,0.10476209132402202,tree
0.023255813953488372,0.014472640761300556,0.416,0.17433414043583534,0.10812622275864214,0.6613259101790299,0.12207878704773845,bicycle
0.03255813953488372,0.04216230504890299,0.296,0.6222760290556901,0.05220437210664149,0.7718605054747851,0.1905620090501283,guitar
0.013953488372093023,0.02768966428760243,0.128,0.576271186440678,0.2283967484828275,0.4548542700977972,0.15659464436129994,pencil
0.04186046511627907,0.012027491408934709,0.254,0.36319612590799033,0.019330854999533503,0.9397685545602201,0.1261141256439891,clock
0.013953488372093023,0.03211736716891356,0.5,0.1791767554479419,0.1390618171890182,0.5454277340211456,0.15651628827205233,car
0.009302325581395349,0.007401533174729051,0.156,0.07506053268765134,0.07444274663253622,0.6761763981094844,0.09490881310113812,fish
0.013953488372093023,0.015133491937615649,0.248,0.2857142857142857,0.001028329237638532,0.8314552109005663,0.13285274931928148,house
0.009302325581395349,0.01176315093840867,0.266,0.34382566585956414,0.002746194948837691,0.8770293558769179,0.0846441654097044,tree
0.05581395348837209,0.0260375363468147,0.374,0.28087167070217917,0.03598385955715466,0.7968375174166132,0.1561245078258144,bicycle
0.08372093023255814,0.02656621728786677,0.202,0.2566585956416465,0.008166957791350439,0.9801741683920538,0.1326176810515387,clock
0.018604651162790697,0.0429553264604811,0.628,0.4721549636803874,0.04778181569875887,0.8605981220079947,0.16858312601618053,car
0.08372093023255814,0.027557494052339412,0.464,0.5036319612590799,0.11108753546664828,0.6275980436237759,0.17138435620678172,fish
0.06046511627906977,0.012490087232355274,0.462,0.6150121065375302,0.0022621545018655428,0.8979339224977065,0.16415600697369195,house
0.05581395348837209,0.0169177901136664,0.516,0.7772397094430993,0.026388398197972472,0.9112770412551991,0.17524339360222532,tree
0.10232558139534884,0.02656621728786677,0.622,0.5278450363196125,0.03983127287649527,0.8363691100901636,0.22958334149542597,bicycle
0.07441860465116279,0.021015067406819986,0.534,0.7021791767554479,0.12329231081517912,0.5560676581551709,0.18966091402378107,guitar
0.027906976744186046,0.00865715040972773,0.46,0.6343825665859564,0.49942866817242293,0.1875639065564571,0.0622735019295187,pencil
0.09767441860465116,0.025112344699973567,0.334,0.4576271186440678,0.01216472351317011,0.9600870811121754,0.2462927775274736,clock
0.06511627906976744,0.08756278086174993,0.504,0.23728813559322035,0.10708921798557032,0.6252406663722359,0.20127720425473564,car
0.018604651162790697,0.006542426645519429,0.508,0.09927360774818401,0.29366732904614545,0.36637573727395145,0.11012948343748163,fish
0.05116279069767442,0.022997620935765267,0.566,0.6537530266343826,0.0029064192522722547,0.8408429759623075,0.17849517130600012,house
0.013953488372093023,0.01823949246629659,0.484,0.7409200968523002,0.016618696196470186,0.8514457082098055,0.12192207486924328,tree
0.04186046511627907,0.03852762357916997,0.372,0.24213075060532688,0.05155856444553179,0.8128609720288339,0.18431311093263336,bicycle
0.06976744186046512,0.0549167327517843,0.706,0.6198547215496368,0.12099035119375748,0.6321011697119073,0.27561754392838256,guitar
0.018604651162790697,0.012093576526566218,0.362,0.4188861985472155,0.4101708390171298,0.237761214317353,0.07302787517874983,pencil
0.13488372093023257,0.11657414750198256,0.41,0.6150121065375302,0.020177189837454007,0.7908924117755208,0.46649297733550116,clock
0.07441860465116279,0.056502775574940524,0.646,0.3099273607748184,0.10008631497739676,0.6674747833744339,0.17122764402828655,car
0.027906976744186046,0.026434047052603753,0.558,0.31234866828087166,0.07214805361930435,0.6887714943056894,0.1207075554859057,fish
0.023255813953488372,0.025442770288131113,0.63,0.5108958837772397,0.04164418823241045,0.8480770640915173,0.16488080079923212,house
0.046511627906976744,0.06423473433782712,0.484,0.7893462469733656,0.024275691202219164,0.8385934658064914,0.20595898058727888,tree
0.023255813953488372,0.02240285487708168,0.566,0.576271186440678,0.010306537518126341,0.8008609339360486,0.13720151227252247,bicycle
0.05116279069767442,0.038395453343906955,0.45,0.6755447941888619,0.04427208799412232,0.7303534608170973,0.11671139493427883,guitar
0.037209302325581395,0.016785619878403383,0.72,0.8135593220338984,0.005172601996296854,0.8087857428898781,0.08907128445219299,pencil
0.027906976744186046,0.019098598995506214,0.554,0.8087167070217918,0.018134575876049306,0.9435445101872673,0.09079511841563988,clock
0.03255813953488372,0.0873645255088554,0.63,0.21307506053268765,0.16557557947057275,0.512845887823724,0.1939704989323983,car
0.09302325581395349,0.21239756806767116,0.456,0.3050847457627119,0.07388366813242915,0.6638647360550316,0.3335422829046602,fish
0.06511627906976744,0.08762886597938144,0.5,0.36803874092009686,0.0419445842118978,0.8569804547519108,0.19185488452271346,house
0.037209302325581395,0.08743061062648691,0.538,0.6900726392251816,0.006228051415532055,0.6856530601648836,0.11622166937648142,tree
0.06046511627906977,0.11208035950303992,0.544,0.3946731234866828,0.043666879158591416,0.8443610569725498,0.19798624850633706,bicycle
0.027906976744186046,0.08293682262754427,0.196,0.7578692493946732,0.16684196817927094,0.4813050515657659,0.1338126114125644,guitar
0.023255813953488372,0.030993920169177902,0.016,0.5012106537530266,0.9227843820282774,0.04801402506049049,0.08911046249681678,pencil
0.10232558139534884,0.08538197197991013,0.266,0.3075060532687651,0.0005344150232595162,0.9916165554945932,0.21951458402711121,clock
0.023255813953488372,0.0323817076394396,0.55,0.2179176755447942,0.12710097594643657,0.6245821181279743,0.16727066152128348,car
0.004651162790697674,0.013745704467353952,0.36,0.21307506053268765,0.060976272698933964,0.7793645872730465,0.11058003095065526,fish
0.013953488372093023,0.01823949246629659,0.308,0.4213075060532688,0.01072054936815811,0.8505697830068485,0.12078591157515328,house
0.004651162790697674,0.02557494052339413,0.418,0.6198547215496368,0.021122217028903482,0.9115075567189797,0.1244686477697898,tree
0.04186046511627907,0.025046259582342058,0.454,0.25907990314769974,0.07533441025246573,0.7428909474212314,0.18801543614958177,bicycle
0.06046511627906977,0.051744647105471844,0.594,0.5835351089588378,0.07677446995820733,0.6896396995020173,0.2036866539990989,guitar
0.013953488372093023,0.01738038593708697,0.394,0.34382566585956414,0.4694941266918835,0.20163180912877382,0.09957100041136947,pencil
0.037209302325581395,0.023790642347343377,0.414,0.3389830508474576,0.02177708546084907,0.9297275914801258,0.17953338948853062,clock
0.018604651162790697,0.0183055775839281,0.286,0.06053268765133172,0.18413937645185427,0.48928271097449916,0.09782757742561068,fish
0.08372093023255814,0.0703806502775575,0.346,0.4188861985472155,0.0018790964600413553,0.8179644829411025,0.1986914533095653,house
0.04186046511627907,0.04077451757864129,0.438,0.5544794188861986,0.010232261524146979,0.8153383286466205,0.12683891946952927,tree
0.11627906976744186,0.07831086439333862,0.426,0.3801452784503632,0.025500665328669278,0.8476379560138708,0.23254128386452233,bicycle
0.08372093023255814,0.049299497753106,0.136,0.4963680387409201,0.15745330654397346,0.5673042130020348,0.16738819565515486,guitar
0.013953488372093023,0.016455194290245837,0.174,0.22033898305084745,0.26425296038035384,0.35165707990091366,0.06276322748731611,pencil
0.037209302325581395,0.01612476870208829,0.126,0.2033898305084746,0.028921778794673517,0.893729579469326,0.09463456678877158,clock
0.11627906976744186,0.0676050753370341,0.68,0.324455205811138,0.1188979635250523,0.6104144164334003,0.3314854355619111,car
0.05581395348837209,0.05286809410520751,0.758,0.8765133171912833,0.01607977641860457,0.7858690499003353,0.21318732982036867,fish
0.3627906976744186,0.09185831350779805,0.76,0.5157384987893463,0.06079289636439199,0.7842274836002819,0.4863562459597641,house
0.11162790697674418,0.10322495374041765,0.664,0.9200968523002422,0.01314340502821413,0.856801164260469,0.3721130678367843,tree
0.16744186046511628,0.11987840338355803,0.672,0.5714285714285714,0.0485433660951248,0.801010896008363,0.6502967736880252,bicycle
0.10697674418604651,0.0760639703938673,0.656,0.9128329297820823,0.08374011791870777,0.6733652423120144,0.40220180610785716,guitar
0.07906976744186046,0.025310600052868094,0.654,0.7288135593220338,0.5138440726336635,0.17093557163438214,0.16088464024760524,pencil
0.09302325581395349,0.028614855934443562,0.276,0.6973365617433414,0.08466892431642717,0.8020368558241564,0.24445140943015534,clock
0.03255813953488372,0.04817605075337034,0.482,0.14285714285714285,0.17082135007136257,0.5600995955913134,0.181355168563537,car
0.04186046511627907,0.015199577055247158,0.468,0.14769975786924938,0.20119556387732804,0.4389495780109749,0.09688730435463966,fish
0.06976744186046512,0.04275707110758657,0.288,0.5811138014527845,0.05143101400913638,0.7444121392743202,0.19673255107837567,house
0.009302325581395349,0.010507533703409993,0.612,0.7457627118644068,0.0012591693011988479,0.8588931792430348,0.07424239456208741,tree
0.10697674418604651,0.055048902987047316,0.532,0.35108958837772397,0.05463006668366199,0.7989264889105749,0.22668416619326529,bicycle
0.05581395348837209,0.06112873380914618,0.432,0.6610169491525424,0.09109508467165947,0.6611439156867075,0.19972967149209583,guitar
0.023255813953488372,0.011102299762093577,0.302,0.39709443099273606,0.6710802304003233,0.08875686680666743,0.056475151325197356,pencil
0.08372093023255814,0.0373380914618028,0.62,0.7191283292978208,0.0003405188844241566,0.9647182119973823,0.14899410370428412,clock
0.023255813953488372,0.02901136664023262,0.606,0.3365617433414044,0.07717018913030664,0.7734666347730876,0.14394013594781485,car
0.05581395348837209,0.029540047581284694,0.664,0.2687651331719128,0.14320938355234467,0.5805283086734783,0.1562616309819977,fish
0.05581395348837209,0.029804388051810734,0.38,0.6731234866828087,0.03997153259170019,0.7712291220473816,0.18272640012536975,house
0.037209302325581395,0.02055247158339942,0.594,0.864406779661017,0.01402502149799621,0.8530086321356375,0.10963975787968422,tree
0.05581395348837209,0.03198519693365054,0.576,0.5084745762711864,0.02425540940501373,0.8128024144492871,0.20010186291602186,bicycle
0.037209302325581395,0.026103621464446208,0.622,0.7142857142857143,0.12220177451323659,0.6491272139855009,0.15536053595565044,guitar
0.009302325581395349,0.014538725878932065,0.42,0.5012106537530266,0.4329737106781489,0.218734412637163,0.09565319594899019,pencil
0.027906976744186046,0.010904044409199048,0.42,0.4552058111380145,0.011699912990549894,0.9757097503517207,0.11271523438265196,clock
0.046511627906976744,0.0986650806238435,0.694,0.43825665859564167,0.0640924770634836,0.7837089351331794,0.15941546357421302,car
0.03255813953488372,0.01718213058419244,0.394,0.13559322033898305,0.15509180019994992,0.5426503304700523,0.10642715822053321,fish
0.04186046511627907,0.02768966428760243,0.478,0.738498789346247,0.009550656216909106,0.8577337332370295,0.10151031362024722,house
0.14883720930232558,0.06106264869151467,0.642,0.9685230024213075,0.019721924345893805,0.8995338869622209,0.23667456757233246,tree
0.11162790697674418,0.0633756278086175,0.576,0.4745762711864407,0.03299906847210328,0.890923168215656,0.24065113910164743,bicycle
0.05116279069767442,0.07718741739360296,0.28,0.837772397094431,0.10877228991732456,0.6118777646217568,0.21399047973515642,guitar
0.05581395348837209,0.04573090140100449,0.158,0.8571428571428571,0.2947759946411977,0.3608979551682579,0.1687398381946757,pencil
0.10232558139534884,0.06489558551414222,0.568,0.7990314769975787,0.01477586201536774,0.9691060037446868,0.19185488452271346,clock
0.05116279069767442,0.0387258789320645,0.628,0.43099273607748184,0.08428694902182061,0.7554942198749429,0.18431311093263336,car
0.08372093023255814,0.04203013481363997,0.546,0.31234866828087166,0.07735586897197876,0.7286389574018202,0.2156555466316676,fish
0.07906976744186046,0.0338355802273328,0.544,0.5399515738498789,0.03032697269542767,0.8562328773065605,0.21716390134968364,house
0.09767441860465116,0.030729579698651862,0.496,0.837772397094431,0.03653099322193679,0.8071308319854724,0.24756606397774686,tree
0.16744186046511628,0.05742796722178165,0.634,0.5012106537530266,0.04062855348611454,0.8916826889548138,0.4544653176359968,bicycle
0.08372093023255814,0.05822098863335977,0.606,0.6271186440677966,0.11588712934484524,0.6281586568858196,0.2665282375756626,guitar
0.06976744186046512,0.02451757864128998,0.534,0.576271186440678,0.46039911926013055,0.24188933754015554,0.12762248036200513,pencil
0.09767441860465116,0.039849325931800156,0.35,0.46731234866828086,0.0104224919457679,0.8608512249314391,0.3247664009089306,clock
0.11162790697674418,0.1353423209093312,0.614,0.2469733656174334,0.1283991868308273,0.5982007838477255,0.3232972242355384,car
0.06976744186046512,0.08141686492201956,0.602,0.10411622276029056,0.31418572837241154,0.28574806426352267,0.21220787870477384,fish
0.29767441860465116,0.19944488501189533,0.466,0.7530266343825666,0.04278892205781436,0.8334268352048886,0.45669846617955295,house
0.25116279069767444,0.14618028020089877,0.668,0.8692493946731235,0.006561079850226488,0.9020426071009893,0.2878019158063821,tree
0.2,0.12708168120539254,0.49,0.3341404358353511,0.05113859239980353,0.7849808642068393,0.3205939391564967,bicycle
0.16744186046511628,0.11280729579698652,0.428,0.4576271186440678,0.09147229457086951,0.6683020123080726,0.2697212482125017,guitar
0.05581395348837209,0.04216230504890299,0.256,0.45278450363196127,0.7434451498031208,0.09435754449423227,0.10544770710493839,pencil
0.10232558139534884,0.08042558815754693,0.36,0.4213075060532688,0.00040626448196768336,0.9808346078130022,0.27130795901976534,clock
0.027906976744186046,0.028614855934443562,0.6,0.30024213075060535,0.09419872114648266,0.7091340514162553,0.11099140041920508,car
0.009302325581395349,0.0054850647634152785,0.566,0.2687651331719128,0.09804920408085828,0.5728862615337262,0.09676977022076828,fish
0.06976744186046512,0.022997620935765267,0.576,0.6610169491525424,0.022191678762524383,0.8143047852171994,0.15639875413818097,house
0.009302325581395349,0.0066745968807824475,0.43,0.5835351089588378,0.028549364295124287,0.8766254124273477,0.07132363023761484,tree
0.06976744186046512,0.01301876817340735,0.514,0.36319612590799033,0.05856314606297891,0.7970098130085562,0.18721228623479402,bicycle
0.03255813953488372,0.03667724028548771,0.23,0.5786924939467313,0.10639170239680043,0.6367260510191566,0.17957256753315443,guitar
0.018604651162790697,0.0183055775839281,0.35,0.43825665859564167,0.34386516195945077,0.29837767491773187,0.12648631706791513,pencil
0.07906976744186046,0.011895321173671689,0.41,0.4019370460048426,0.006985475413620859,0.9604999809576679,0.17181531469764344,clock
0.018604651162790697,0.0520750726936294,0.648,0.30024213075060535,0.10624073428250931,0.6671899302384254,0.14270602754216538,car
0.004651162790697674,0.016389109172614328,0.496,0.2397094430992736,0.11938741875461933,0.6450619432399255,0.103253736606006,fish
0,0.011168384879725086,0.298,0.5472154963680388,0.04832080163814982,0.7464891344417632,0.07816019902446669,house
0.004651162790697674,0.005881575469204335,0.33,0.5157384987893463,0.02740505093292302,0.7728269798161388,0.04554447687515916,tree
0.037209302325581395,0.014076130055511499,0.302,0.24939467312348668,0.02607087906786693,0.87747657077881,0.13344041998863837,bicycle
0.07441860465116279,0.06866243721913826,0.294,0.7191283292978208,0.08424761746792157,0.6877892783671281,0.24319771200219398,guitar
0.027906976744186046,0.029540047581284694,0.52,0.41404358353510895,0.5614046466190866,0.13826951652981076,0.054065701580834104,pencil
0.10232558139534884,0.04031192175522073,0.616,0.6682808716707022,0.010471763738491293,0.8666907493330988,0.15775039667770183,clock
0.06046511627906977,0.07216494845360824,0.42,0.16707021791767554,0.1179005371363758,0.6474890992772193,0.23179690101667025,car
0.03255813953488372,0.02907745175786413,0.46,0.09685230024213075,0.2346298181092687,0.3695723263118455,0.12497796234989912,fish
0.027906976744186046,0.021675918583135077,0.25,0.39951573849878935,0.025203514255915143,0.8037221995338704,0.14444945052792416,house
0.018604651162790697,0.026103621464446208,0.32,0.648910411622276,0.07317655990443142,0.7388903266364051,0.10942427863425336,tree
0.08837209302325581,0.03482685699180545,0.174,0.19128329297820823,0.0036023995955812823,0.826019343997321,0.23128758643656094,bicycle
0.046511627906976744,0.06654771345492995,0.242,0.711864406779661,0.10861281333642328,0.5637983859450147,0.1988677545103724,guitar
0.027906976744186046,0.024781919111816018,0.392,0.3341404358353511,0.22549633527972404,0.46762041592704623,0.08344923504867872,pencil
0.06511627906976744,0.015662172878667724,0.224,0.26634382566585957,0.019218891611351173,0.9469085801942144,0.12893494485690218,clock
0.046511627906976744,0.070446735395189,0.626,0.3389830508474576,0.08259051823253517,0.64746518893966,0.13394973456874767,car
0.013953488372093023,0.028284430346286017,0.41,0.29782082324455206,0.04911962679389331,0.6890346844619167,0.10527140590413132,fish
0.046511627906976744,0.0436822627544277,0.492,0.648910411622276,0.04598221148779535,0.7740920984356503,0.13522302101902095,house
0,0.050224689399947134,0.38,0.6658595641646489,0.006853467423799266,0.8961456347455105,0.1705028502027464,tree
0.08837209302325581,0.05610626486915147,0.534,0.3801452784503632,0.04592674570963487,0.7799114483254791,0.21530294423005347,bicycle
0.037209302325581395,0.06846418186624373,0.47,0.8135593220338984,0.03280853051346652,0.7198263982075431,0.2124037689278928,guitar
0.018604651162790697,0.02577319587628866,0.45,0.6246973365617433,0.02590530651863308,0.7313230169068871,0.08213677055378166,pencil
0.09767441860465116,0.06449907480835317,0.572,0.6924939467312349,0.0022890458620101004,0.9910679624880752,0.16595819702638642,clock
0.06046511627906977,0.07573354480570975,0.6,0.16464891041162227,0.2152158927209299,0.4716030549206313,0.21205116652627867,car
0.023255813953488372,0.039981496167063174,0.678,0.2687651331719128,0.15038922998639564,0.48212802551728057,0.10965934690199612,fish
0.06976744186046512,0.06714247951361353,0.438,0.43825665859564167,0.012313733484390977,0.9067414515331255,0.23845716860271504,house
0.12558139534883722,0.04625958234205657,0.61,0.738498789346247,0.001736432614516088,0.7607544255872364,0.31375737036964485,tree
0.09302325581395349,0.05736188210415014,0.602,0.3050847457627119,0.09099898774093201,0.6950182013771337,0.23951497580755746,bicycle
0.11627906976744186,0.06535818133756278,0.638,0.22276029055690072,0.1523315170647537,0.543998855456287,0.2179474622421595,guitar
0.027906976744186046,0.038461538461538464,0.028,0.6295399515738499,0.6715281043937893,0.10770344695258481,0.18448941213344042,pencil
0.11627906976744186,0.07157018239492466,0.602,0.5641646489104116,0.019513397444438953,0.9122834949772693,0.15824012223549921,clock
0.009302325581395349,0.03218345228654507,0.522,0.2784503631961259,0.08806062751001548,0.683654566720407,0.11837646183079002,fish
0.08837209302325581,0.11677240285487708,0.768,0.927360774818402,0.001159047865716692,0.8875503361584894,0.22374581284648085,house
0.06046511627906977,0.08432461009780598,0.454,0.7941888619854721,0.03203455840043246,0.8858349919907509,0.30717545887284764,tree
0.027906976744186046,0.024187153053132435,0.386,0.26150121065375304,0.05123547138788492,0.7448249191662483,0.12472330505984447,bicycle
0.046511627906976744,0.0886862278614856,0.46,0.6464891041162227,0.09235919662621767,0.7264322780637061,0.21734020255049072,guitar
0.07906976744186046,0.05108379592915675,0.664,0.738498789346247,0.011770190320526504,0.6736469098433447,0.10711277400144958,pencil
0.09302325581395349,0.07024848004229448,0.626,0.6537530266343826,0.009783625203972706,0.9839339995638435,0.15861231365942527,clock
0.06976744186046512,0.050158604282315625,0.55,0.32929782082324455,0.06856407267573261,0.817120548782253,0.204803228270877,car
0.037209302325581395,0.03436426116838488,0.584,0.4116222760290557,0.0758104625827226,0.720091541382358,0.13606534897843248,fish
0.06046511627906977,0.03760243193232884,0.364,0.41404358353510895,0.004303050161286616,0.8846515686927325,0.22325608728868343,house
0.06511627906976744,0.04414485857784827,0.49,0.5012106537530266,0.009771803513387387,0.8199884089831301,0.21210993359321437,tree
0.10697674418604651,0.05749405233941316,0.522,0.3486682808716707,0.05244947443846311,0.8392157489578552,0.3373817312777919,bicycle
0.027906976744186046,0.03647898493259318,0.386,0.6271186440677966,0.13326067438578335,0.5512914251249704,0.18919077748829555,guitar
0.018604651162790697,0.012093576526566218,0.304,0.4915254237288136,0.3216231653211481,0.3041054079183745,0.06517267723167937,pencil
0.06046511627906977,0.018107322231033573,0.406,0.5205811138014528,0.005775766930507885,0.9786178991396908,0.12258810162784775,clock
